Concepto,Fecha,Valor
Galicia. Vivienda nueva. Variación trimestral. ,1759269600000,1.8
Galicia. Vivienda nueva. Variación trimestral. ,1751320800000,2.2
Galicia. Vivienda nueva. Variación trimestral. ,1743458400000,3.1
Galicia. Vivienda nueva. Variación trimestral. ,1735686000000,4.3
Galicia. Vivienda nueva. Variación trimestral. ,1727733600000,1.0
Galicia. Vivienda nueva. Variación trimestral. ,1719784800000,1.8
Galicia. Vivienda nueva. Variación trimestral. ,1711922400000,1.0
Galicia. Vivienda nueva. Variación trimestral. ,1704063600000,7.2
Galicia. Vivienda nueva. Variación trimestral. ,1696111200000,-3.4
Galicia. Vivienda nueva. Variación trimestral. ,1688162400000,2.7
Galicia. Vivienda nueva. Variación trimestral. ,1680300000000,1.7
Galicia. Vivienda nueva. Variación trimestral. ,1672527600000,5.8
Galicia. Vivienda nueva. Variación anual. ,1759269600000,11.8
Galicia. Vivienda nueva. Variación anual. ,1751320800000,10.9
Galicia. Vivienda nueva. Variación anual. ,1743458400000,10.5
Galicia. Vivienda nueva. Variación anual. ,1735686000000,8.3
Galicia. Vivienda nueva. Variación anual. ,1727733600000,11.3
Galicia. Vivienda nueva. Variación anual. ,1719784800000,6.4
Galicia. Vivienda nueva. Variación anual. ,1711922400000,7.4
Galicia. Vivienda nueva. Variación anual. ,1704063600000,8.1
Galicia. Vivienda nueva. Variación anual. ,1696111200000,6.7
Galicia. Vivienda nueva. Variación anual. ,1688162400000,11.9
Galicia. Vivienda nueva. Variación anual. ,1680300000000,10.2
Galicia. Vivienda nueva. Variación anual. ,1672527600000,9.1
Galicia. Vivienda nueva. Variación en lo que va de año. ,1759269600000,11.8
Galicia. Vivienda nueva. Variación en lo que va de año. ,1751320800000,9.9
Galicia. Vivienda nueva. Variación en lo que va de año. ,1743458400000,7.5
Galicia. Vivienda nueva. Variación en lo que va de año. ,1735686000000,4.3
Galicia. Vivienda nueva. Variación en lo que va de año. ,1727733600000,11.3
Galicia. Vivienda nueva. Variación en lo que va de año. ,1719784800000,10.2
Galicia. Vivienda nueva. Variación en lo que va de año. ,1711922400000,8.3
Galicia. Vivienda nueva. Variación en lo que va de año. ,1704063600000,7.2
Galicia. Vivienda nueva. Variación en lo que va de año. ,1696111200000,6.7
Galicia. Vivienda nueva. Variación en lo que va de año. ,1688162400000,10.5
Galicia. Vivienda nueva. Variación en lo que va de año. ,1680300000000,7.6
Galicia. Vivienda nueva. Variación en lo que va de año. ,1672527600000,5.8
Galicia. Vivienda segunda mano. Índice. ,1759269600000,161.841
Galicia. Vivienda segunda mano. Índice. ,1751320800000,158.79
Galicia. Vivienda segunda mano. Índice. ,1743458400000,153.557
Galicia. Vivienda segunda mano. Índice. ,1735686000000,146.251
Galicia. Vivienda segunda mano. Índice. ,1727733600000,141.429
Galicia. Vivienda segunda mano. Índice. ,1719784800000,139.582
Galicia. Vivienda segunda mano. Índice. ,1711922400000,135.79
Galicia. Vivienda segunda mano. Índice. ,1704063600000,131.011
Galicia. Vivienda segunda mano. Índice. ,1696111200000,128.05
Galicia. Vivienda segunda mano. Índice. ,1688162400000,129.802
Galicia. Vivienda segunda mano. Índice. ,1680300000000,127.307
Galicia. Vivienda segunda mano. Índice. ,1672527600000,125.097
Galicia. Vivienda segunda mano. Variación trimestral. ,1759269600000,1.9
Galicia. Vivienda segunda mano. Variación trimestral. ,1751320800000,3.4
Galicia. Vivienda segunda mano. Variación trimestral. ,1743458400000,5.0
Galicia. Vivienda segunda mano. Variación trimestral. ,1735686000000,3.4
Galicia. Vivienda segunda mano. Variación trimestral. ,1727733600000,1.3
Galicia. Vivienda segunda mano. Variación trimestral. ,1719784800000,2.8
Galicia. Vivienda segunda mano. Variación trimestral. ,1711922400000,3.6
Galicia. Vivienda segunda mano. Variación trimestral. ,1704063600000,2.3
Galicia. Vivienda segunda mano. Variación trimestral. ,1696111200000,-1.3
Galicia. Vivienda segunda mano. Variación trimestral. ,1688162400000,2.0
Galicia. Vivienda segunda mano. Variación trimestral. ,1680300000000,1.8
Galicia. Vivienda segunda mano. Variación trimestral. ,1672527600000,0.5
Galicia. Vivienda segunda mano. Variación anual. ,1759269600000,14.4
Galicia. Vivienda segunda mano. Variación anual. ,1751320800000,13.8
Galicia. Vivienda segunda mano. Variación anual. ,1743458400000,13.1
Galicia. Vivienda segunda mano. Variación anual. ,1735686000000,11.6
Galicia. Vivienda segunda mano. Variación anual. ,1727733600000,10.4
Galicia. Vivienda segunda mano. Variación anual. ,1719784800000,7.5
Galicia. Vivienda segunda mano. Variación anual. ,1711922400000,6.7
Galicia. Vivienda segunda mano. Variación anual. ,1704063600000,4.7
Galicia. Vivienda segunda mano. Variación anual. ,1696111200000,2.9
Galicia. Vivienda segunda mano. Variación anual. ,1688162400000,3.4
Galicia. Vivienda segunda mano. Variación anual. ,1680300000000,2.0
Galicia. Vivienda segunda mano. Variación anual. ,1672527600000,2.4
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1759269600000,14.4
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1751320800000,12.3
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1743458400000,8.6
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1735686000000,3.4
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1727733600000,10.4
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1719784800000,9.0
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1711922400000,6.0
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1704063600000,2.3
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,2.9
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,4.3
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,2.3
Galicia. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,0.5
"Madrid, Comunidad de. General. Índice. ",1759269600000,207.668
"Madrid, Comunidad de. General. Índice. ",1751320800000,204.059
"Madrid, Comunidad de. General. Índice. ",1743458400000,197.688
"Madrid, Comunidad de. General. Índice. ",1735686000000,188.426
"Madrid, Comunidad de. General. Índice. ",1727733600000,181.836
"Madrid, Comunidad de. General. Índice. ",1719784800000,178.65
"Madrid, Comunidad de. General. Índice. ",1711922400000,174.536
"Madrid, Comunidad de. General. Índice. ",1704063600000,168.785
"Madrid, Comunidad de. General. Índice. ",1696111200000,164.821
"Madrid, Comunidad de. General. Índice. ",1688162400000,166.589
"Madrid, Comunidad de. General. Índice. ",1680300000000,162.841
"Madrid, Comunidad de. General. Índice. ",1672527600000,159.407
"Madrid, Comunidad de. General. Variación trimestral. ",1759269600000,1.8
"Madrid, Comunidad de. General. Variación trimestral. ",1751320800000,3.2
"Madrid, Comunidad de. General. Variación trimestral. ",1743458400000,4.9
"Madrid, Comunidad de. General. Variación trimestral. ",1735686000000,3.6
"Madrid, Comunidad de. General. Variación trimestral. ",1727733600000,1.8
"Madrid, Comunidad de. General. Variación trimestral. ",1719784800000,2.4
"Madrid, Comunidad de. General. Variación trimestral. ",1711922400000,3.4
"Madrid, Comunidad de. General. Variación trimestral. ",1704063600000,2.4
"Madrid, Comunidad de. General. Variación trimestral. ",1696111200000,-1.1
"Madrid, Comunidad de. General. Variación trimestral. ",1688162400000,2.3
"Madrid, Comunidad de. General. Variación trimestral. ",1680300000000,2.2
"Madrid, Comunidad de. General. Variación trimestral. ",1672527600000,1.0
"Madrid, Comunidad de. General. Variación anual. ",1759269600000,14.2
"Madrid, Comunidad de. General. Variación anual. ",1751320800000,14.2
"Madrid, Comunidad de. General. Variación anual. ",1743458400000,13.3
"Madrid, Comunidad de. General. Variación anual. ",1735686000000,11.6
"Madrid, Comunidad de. General. Variación anual. ",1727733600000,10.3
"Madrid, Comunidad de. General. Variación anual. ",1719784800000,7.2
"Madrid, Comunidad de. General. Variación anual. ",1711922400000,7.2
"Madrid, Comunidad de. General. Variación anual. ",1704063600000,5.9
"Madrid, Comunidad de. General. Variación anual. ",1696111200000,4.5
"Madrid, Comunidad de. General. Variación anual. ",1688162400000,4.1
"Madrid, Comunidad de. General. Variación anual. ",1680300000000,4.1
"Madrid, Comunidad de. General. Variación anual. ",1672527600000,3.1
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1759269600000,14.2
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1751320800000,12.2
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1743458400000,8.7
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1735686000000,3.6
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1727733600000,10.3
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1719784800000,8.4
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1711922400000,5.9
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1704063600000,2.4
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1696111200000,4.5
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1688162400000,5.6
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1680300000000,3.2
"Madrid, Comunidad de. General. Variación en lo que va de año. ",1672527600000,1.0
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1759269600000,221.544
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1751320800000,217.998
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1743458400000,219.947
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1735686000000,210.738
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1727733600000,197.306
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1719784800000,196.732
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1711922400000,194.044
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1704063600000,187.769
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1696111200000,180.926
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1688162400000,182.663
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1680300000000,175.096
"Madrid, Comunidad de. Vivienda nueva. Índice. ",1672527600000,170.055
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1759269600000,1.6
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1751320800000,-0.9
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1743458400000,4.4
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1735686000000,6.8
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1727733600000,0.3
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1719784800000,1.4
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1711922400000,3.3
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1704063600000,3.8
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1696111200000,-1.0
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1688162400000,4.3
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1680300000000,3.0
"Madrid, Comunidad de. Vivienda nueva. Variación trimestral. ",1672527600000,3.2
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1759269600000,12.3
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1751320800000,10.8
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1743458400000,13.3
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1735686000000,12.2
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1727733600000,9.1
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1719784800000,7.7
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1711922400000,10.8
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1704063600000,10.4
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1696111200000,9.8
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1688162400000,11.6
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1680300000000,7.7
"Madrid, Comunidad de. Vivienda nueva. Variación anual. ",1672527600000,3.7
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1759269600000,12.3
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1751320800000,10.5
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1743458400000,11.5
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1735686000000,6.8
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1727733600000,9.1
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1719784800000,8.7
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1711922400000,7.3
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1704063600000,3.8
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1696111200000,9.8
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1688162400000,10.8
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1680300000000,6.2
"Madrid, Comunidad de. Vivienda nueva. Variación en lo que va de año. ",1672527600000,3.2
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1759269600000,203.494
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1751320800000,199.911
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1743458400000,192.326
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1735686000000,183.147
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1727733600000,177.672
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1719784800000,174.011
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1711922400000,169.653
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1704063600000,164.04
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1696111200000,160.651
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1688162400000,162.422
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1680300000000,159.591
"Madrid, Comunidad de. Vivienda segunda mano. Índice. ",1672527600000,156.546
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1759269600000,1.8
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1751320800000,3.9
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1743458400000,5.0
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1735686000000,3.1
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1727733600000,2.1
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1719784800000,2.6
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1711922400000,3.4
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1704063600000,2.1
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1696111200000,-1.1
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1688162400000,1.8
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1680300000000,1.9
"Madrid, Comunidad de. Vivienda segunda mano. Variación trimestral. ",1672527600000,0.5
"Madrid, Comunidad de. Vivienda segunda mano. Variación anual. ",1759269600000,14.5
